Generation	NumCells	TotalBirths	TotalDeaths	TotalMigrations	Passengers	Drivers	VarPassengers	VarDrivers	MeanBirthRate	MeanMigrationRate	VarBirthRate	VarMigRate	NumClones	NumGenotypes	NumDriverGenotypes	NumDemes	NumNon-EmptyDemes	MatrixColumns	DriverMatrixColumns	EverGenotypes	CellsWith0Drivers	CellsWith1Drivers	CellsWith2Drivers	CellsWith3Drivers	CellsWith4Drivers	CellsWith5Drivers	CellsWith6Drivers	CellsWith7Drivers	CellsWith8Drivers	CellsWith9Drivers	CellsWith10Drivers
412.098816	35599	3976267	3940669	5841	86.436249	0.380544	72.469254	0.282983	1.060596e+00	1.457678e-03	6.799163e-03	0.000000e+00	13652	13593	8	102	91	232496	15	756566	22893	11865	841	0	0	0	0	0	0	0	0
413.098816	35722	4013945	3978224	5888	86.699875	0.391691	73.076248	0.289098	1.062452e+00	1.457678e-03	6.952607e-03	0.000000e+00	13770	13716	8	102	93	234667	15	763685	22638	12176	908	0	0	0	0	0	0	0	0
414.098846	35978	4052255	4016278	5947	86.890129	0.399077	72.634735	0.294849	1.063475e+00	1.457678e-03	7.040549e-03	0.000000e+00	13943	13881	9	102	90	236948	15	771034	22610	12378	990	0	0	0	0	0	0	0	0
415.098846	36193	4090357	4054165	6004	87.053848	0.404167	72.739540	0.297084	1.064456e+00	1.457678e-03	7.133809e-03	0.000000e+00	13953	13888	8	104	93	239123	15	778294	22583	12592	1018	0	0	0	0	0	0	0	0
416.098846	36350	4128894	4092545	6051	87.309792	0.414718	73.266998	0.301370	1.066285e+00	1.457678e-03	7.271291e-03	0.000000e+00	14090	14031	8	104	93	241385	15	785594	22341	12943	1066	0	0	0	0	0	0	0	0
417.098846	36532	4167801	4131270	6103	87.576675	0.420590	72.856209	0.305011	1.067326e+00	1.457678e-03	7.369856e-03	0.000000e+00	14132	14071	8	104	95	243563	15	792983	22287	13125	1120	0	0	0	0	0	0	0	0
418.098846	36707	4206816	4170110	6157	87.861443	0.426458	73.478668	0.307668	1.068289e+00	1.457678e-03	7.441514e-03	0.000000e+00	14352	14282	8	104	96	245930	15	800438	22211	13338	1158	0	0	0	0	0	0	0	0
419.098846	36936	4246181	4209246	6214	88.184830	0.433561	73.498596	0.309467	1.069432e+00	1.457678e-03	7.489896e-03	0.000000e+00	14365	14296	9	104	96	248129	15	807828	22102	13654	1180	0	0	0	0	0	0	0	0
420.098877	37035	4285729	4248695	6266	88.374237	0.437505	74.394447	0.309548	1.070249e+00	1.457678e-03	7.542591e-03	0.000000e+00	14483	14421	8	104	95	250443	15	815436	22007	13853	1175	0	0	0	0	0	0	0	0
421.098877	37220	4325662	4288443	6336	88.547798	0.441080	75.297821	0.310677	1.070851e+00	1.457678e-03	7.572545e-03	0.000000e+00	14483	14403	8	104	95	252706	15	823050	21997	14029	1194	0	0	0	0	0	0	0	0
422.098877	37443	4365758	4328316	6389	88.831474	0.444008	76.822487	0.310344	1.071345e+00	1.457678e-03	7.568528e-03	0.000000e+00	14593	14533	9	105	97	255097	15	830723	22006	14249	1188	0	0	0	0	0	0	0	0
423.098907	37714	4406153	4368440	6446	89.068275	0.450496	78.283432	0.312676	1.072425e+00	1.457678e-03	7.622280e-03	0.000000e+00	14621	14559	8	107	98	257413	15	838375	21952	14534	1228	0	0	0	0	0	0	0	0
424.098907	37843	4446630	4408788	6502	89.357056	0.453796	78.670647	0.315391	1.072878e+00	1.457678e-03	7.657613e-03	0.000000e+00	14653	14597	11	108	95	259768	15	846079	21948	14617	1278	0	0	0	0	0	0	0	0
425.098938	38040	4487111	4449072	6567	89.628731	0.459937	79.502327	0.316922	1.073938e+00	1.457678e-03	7.712161e-03	0.000000e+00	14794	14733	9	108	96	262164	15	853787	21847	14890	1303	0	0	0	0	0	0	0	0
426.098938	38231	4528132	4489902	6633	89.889725	0.466480	78.796516	0.320437	1.074930e+00	1.457678e-03	7.771051e-03	0.000000e+00	14803	14733	11	109	99	264481	15	861533	21764	15101	1365	1	0	0	0	0	0	0	0
427.098969	38426	4569174	4530749	6694	90.174675	0.471348	79.069763	0.321811	1.075707e+00	1.457678e-03	7.795252e-03	0.000000e+00	14839	14770	10	110	100	266857	16	869335	21706	15331	1386	3	0	0	0	0	0	0	0
428.098969	38783	4610672	4571890	6751	90.412941	0.473017	79.690010	0.321648	1.076003e+00	1.457678e-03	7.797260e-03	0.000000e+00	15003	14939	10	110	101	269257	16	877236	21835	15558	1383	7	0	0	0	0	0	0	0
429.098969	38967	4652372	4613406	6808	90.684967	0.478148	80.402786	0.323524	1.076808e+00	1.457678e-03	7.824603e-03	0.000000e+00	15158	15095	9	111	102	271785	16	885283	21767	15778	1412	10	0	0	0	0	0	0	0
430.098999	39167	4694528	4655362	6868	90.950951	0.479077	80.815536	0.322684	1.076989e+00	1.457678e-03	7.816818e-03	0.000000e+00	15181	15118	9	112	102	274212	16	893394	21824	15933	1399	11	0	0	0	0	0	0	0
431.098999	39345	4736267	4696923	6922	91.212151	0.482908	80.748474	0.324162	1.077561e+00	1.457678e-03	7.834409e-03	0.000000e+00	15310	15255	10	112	102	276637	16	901341	21800	16099	1437	9	0	0	0	0	0	0	0
432.098999	39524	4778615	4739092	6986	91.445526	0.484769	81.488358	0.325910	1.077770e+00	1.457678e-03	7.843702e-03	0.000000e+00	15475	15405	11	113	102	279084	16	909423	21849	16209	1447	19	0	0	0	0	0	0	0
433.099060	39829	4821727	4781899	7040	91.698586	0.485802	82.412971	0.325131	1.077942e+00	1.457678e-03	7.844210e-03	0.000000e+00	15445	15383	13	113	101	281512	17	917508	21967	16388	1461	13	0	0	0	0	0	0	0
434.099060	40031	4864751	4824721	7099	91.932152	0.490670	82.054802	0.325399	1.078891e+00	1.457678e-03	7.911419e-03	0.000000e+00	15451	15378	13	114	100	283902	18	925477	21890	16649	1483	9	0	0	0	0	0	0	0
435.099060	40341	4907948	4867608	7167	92.236557	0.495774	82.531479	0.325288	1.079803e+00	1.457678e-03	7.940929e-03	0.000000e+00	15673	15605	11	114	102	286473	18	933725	21854	16980	1501	6	0	0	0	0	0	0	0
436.099060	40497	4951516	4911020	7231	92.490929	0.503864	83.006371	0.326283	1.081384e+00	1.457678e-03	8.097971e-03	0.000000e+00	15545	15479	11	116	106	288781	18	941971	21630	17336	1524	7	0	0	0	0	0	0	0
437.099091	40726	4995744	4955019	7289	92.767593	0.511663	83.552605	0.328698	1.082727e+00	1.457678e-03	8.184316e-03	0.000000e+00	15738	15667	11	116	104	291443	18	950483	21478	17674	1558	16	0	0	0	0	0	0	0
438.099091	40987	5040209	4999223	7345	93.035454	0.516774	83.178925	0.329750	1.083834e+00	1.457678e-03	8.321509e-03	0.000000e+00	15950	15887	11	117	105	294070	18	959057	21422	17974	1566	25	0	0	0	0	0	0	0
439.099121	41220	5084647	5043428	7398	93.237892	0.522465	83.247620	0.331315	1.085107e+00	1.457678e-03	8.487471e-03	0.000000e+00	15941	15877	11	117	104	296545	18	967485	21341	18250	1601	28	0	0	0	0	0	0	0
440.099121	41390	5129652	5088263	7460	93.545349	0.527277	83.287079	0.333308	1.086393e+00	1.457678e-03	8.745166e-03	0.000000e+00	16044	15977	11	120	105	299130	18	976020	21260	18481	1604	45	0	0	0	0	0	0	0
441.099152	41621	5175167	5133547	7530	93.756805	0.531655	84.259262	0.336399	1.087263e+00	1.457678e-03	8.895452e-03	0.000000e+00	16119	16051	12	121	108	301721	18	984581	21268	18622	1687	44	0	0	0	0	0	0	0
442.099152	41911	5220201	5178291	7595	94.052803	0.536399	84.213562	0.338067	1.088249e+00	1.457678e-03	9.025079e-03	0.000000e+00	16304	16229	12	123	107	304351	18	993118	21246	18906	1702	57	0	0	0	0	0	0	0
443.099152	42317	5265892	5223576	7674	94.271095	0.540610	82.986900	0.337989	1.089482e+00	1.457678e-03	9.281292e-03	0.000000e+00	16605	16522	12	124	110	307194	18	1002101	21286	19236	1744	51	0	0	0	0	0	0	0
444.099152	42491	5312128	5269638	7741	94.496269	0.546539	83.082573	0.339647	1.090752e+00	1.457678e-03	9.494731e-03	0.000000e+00	16644	16564	13	125	110	309910	18	1010956	21175	19452	1821	43	0	0	0	0	0	0	0
445.099152	42785	5358915	5316131	7796	94.703468	0.550099	83.319969	0.340946	1.091363e+00	1.457678e-03	9.544884e-03	0.000000e+00	16521	16452	12	126	109	312429	18	1019673	21215	19637	1900	33	0	0	0	0	0	0	0
446.099152	43019	5405803	5362785	7877	94.928101	0.556336	84.143044	0.346396	1.092522e+00	1.457678e-03	9.761310e-03	0.000000e+00	16632	16557	13	128	109	315079	18	1028591	21179	19795	1997	48	0	0	0	0	0	0	0
447.099152	43106	5452782	5409677	7939	95.151321	0.563309	83.934998	0.349237	1.093709e+00	1.457678e-03	9.865681e-03	0.000000e+00	16670	16597	14	128	111	317697	18	1037478	20999	19982	2075	50	0	0	0	0	0	0	0
448.099152	43324	5499751	5456428	7997	95.416237	0.568761	84.019218	0.349214	1.094898e+00	1.457678e-03	9.954353e-03	0.000000e+00	16741	16677	14	129	110	320491	18	1046531	20881	20299	2090	54	0	0	0	0	0	0	0
449.099152	43515	5547250	5503736	8060	95.638123	0.576422	85.059120	0.354763	1.096050e+00	1.457678e-03	1.004006e-02	0.000000e+00	16824	16752	13	130	113	323180	18	1055454	20763	20497	2179	76	0	0	0	0	0	0	0
450.099182	43753	5594839	5551087	8123	95.866867	0.578863	85.653130	0.351468	1.096716e+00	1.457678e-03	1.007813e-02	0.000000e+00	16887	16817	14	130	110	325883	18	1064511	20727	20780	2191	55	0	0	0	0	0	0	0
451.099182	43921	5642982	5599062	8177	96.132782	0.584276	85.361420	0.350712	1.097750e+00	1.457678e-03	1.012340e-02	0.000000e+00	16846	16779	17	130	110	328601	21	1073578	20582	21060	2235	44	0	0	0	0	0	0	0
452.099182	44121	5691592	5647472	8260	96.378868	0.587951	85.560036	0.350581	1.098429e+00	1.457678e-03	1.014853e-02	0.000000e+00	17201	17123	15	131	111	331602	21	1082935	20530	21280	2272	39	0	0	0	0	0	0	0
453.099213	44361	5740096	5695736	8327	96.670387	0.593246	84.820198	0.349469	1.099386e+00	1.457678e-03	1.015740e-02	0.000000e+00	17202	17127	16	131	112	334268	21	1092124	20409	21622	2295	35	0	0	0	0	0	0	0
454.099243	44637	5788747	5744111	8410	96.822411	0.595470	85.356506	0.349727	1.100024e+00	1.457678e-03	1.027331e-02	0.000000e+00	17380	17302	14	132	112	337209	21	1101488	20458	21806	2345	28	0	0	0	0	0	0	0
455.099243	44977	5838106	5793130	8490	97.070877	0.597083	85.545753	0.350987	1.100472e+00	1.457678e-03	1.041439e-02	0.000000e+00	17510	17436	13	132	114	340137	21	1110863	20577	21974	2397	29	0	0	0	0	0	0	0
456.099243	45225	5887748	5842524	8572	97.321571	0.602852	86.321182	0.351374	1.101862e+00	1.457678e-03	1.059087e-02	0.000000e+00	17563	17471	12	132	114	342944	21	1120375	20473	22259	2474	19	0	0	0	0	0	0	0
457.099274	45500	5937560	5892061	8630	97.508942	0.605253	86.088120	0.351235	1.102774e+00	1.457678e-03	1.076973e-02	0.000000e+00	17536	17446	12	133	114	345787	21	1129868	20495	22492	2492	21	0	0	0	0	0	0	0
458.099274	45823	5987913	5942091	8696	97.707024	0.610174	87.112366	0.351855	1.104020e+00	1.457678e-03	1.091244e-02	0.000000e+00	17657	17590	13	134	115	348718	21	1139456	20443	22832	2516	32	0	0	0	0	0	0	0
459.099274	46216	6038900	5992685	8773	97.913124	0.615263	87.459984	0.354428	1.105408e+00	1.457678e-03	1.121254e-02	0.000000e+00	17687	17613	14	134	116	351553	21	1149143	20457	23126	2590	43	0	0	0	0	0	0	0
460.099304	46516	6090103	6043588	8852	98.061638	0.621593	86.916542	0.354743	1.107410e+00	1.457678e-03	1.156724e-02	0.000000e+00	17829	17751	13	135	117	354533	21	1158839	20340	23479	2656	41	0	0	0	0	0	0	0
461.099335	46841	6141762	6094922	8918	98.251785	0.623556	86.942970	0.352116	1.108602e+00	1.457678e-03	1.177185e-02	0.000000e+00	18022	17945	15	135	118	357617	21	1168734	20343	23828	2630	40	0	0	0	0	0	0	0
462.099335	47135	6193980	6146846	8992	98.492142	0.628238	87.415421	0.353105	1.109961e+00	1.457678e-03	1.198768e-02	0.000000e+00	18288	18220	15	136	119	360809	21	1178835	20291	24125	2670	49	0	0	0	0	0	0	0
463.099335	47585	6246298	6198714	9077	98.711571	0.628055	87.978325	0.352285	1.110399e+00	1.457678e-03	1.209333e-02	0.000000e+00	18370	18295	13	136	118	363793	21	1188690	20462	24420	2643	60	0	0	0	0	0	0	0
464.099335	47928	6299184	6251257	9156	98.943604	0.632970	87.937012	0.352473	1.112016e+00	1.457678e-03	1.230443e-02	0.000000e+00	18513	18439	15	136	118	366831	21	1198619	20395	24804	2654	75	0	0	0	0	0	0	0
465.099335	48162	6352782	6304621	9235	99.184334	0.638138	87.604286	0.350780	1.113426e+00	1.457678e-03	1.241489e-02	0.000000e+00	18698	18630	15	136	120	369949	21	1208868	20235	25200	2647	80	0	0	0	0	0	0	0
466.099335	48464	6406874	6358411	9304	99.395241	0.641982	87.808434	0.349355	1.114494e+00	1.457678e-03	1.249668e-02	0.000000e+00	18928	18856	15	137	122	373191	21	1219175	20163	25573	2644	84	0	0	0	0	0	0	0
467.099335	48826	6461099	6412274	9385	99.622391	0.646070	87.983276	0.349481	1.115677e+00	1.457678e-03	1.260171e-02	0.000000e+00	18997	18925	13	138	125	376289	21	1229651	20135	25933	2662	96	0	0	0	0	0	0	0
468.099335	49164	6515779	6466616	9464	99.815758	0.647832	87.713791	0.350069	1.116481e+00	1.457678e-03	1.277134e-02	0.000000e+00	19152	19085	14	138	124	379481	21	1240188	20188	26225	2628	123	0	0	0	0	0	0	0
469.099335	49584	6570943	6521360	9561	100.016937	0.646398	88.188728	0.348203	1.116527e+00	1.457678e-03	1.285290e-02	0.000000e+00	19220	19141	14	139	123	382566	22	1250630	20386	26458	2627	113	0	0	0	0	0	0	0
