Generation	Size	Frequency	Count
160.073410	10	0.002516	43
160.073410	3975	1.000000	1
160.073410	1429	0.359497	1
160.073410	260	0.065409	25
160.073410	1076	0.270692	13
160.073410	1169	0.294088	23
160.073410	1465	0.368553	1
160.073410	922	0.231950	9
160.073410	543	0.136604	11
160.073410	141	0.035472	7
160.073410	935	0.235220	4
160.073410	822	0.206792	1
160.073410	100	0.025157	2
160.073410	384	0.096604	4
160.073410	438	0.110189	3
160.073410	700	0.176101	3
160.073410	25	0.006289	25
160.073410	136	0.034214	11
160.073410	85	0.021384	8
160.073410	150	0.037736	4
160.073410	55	0.013836	3
160.073410	785	0.197484	1
160.073410	35	0.008805	26
160.073410	37	0.009308	14
160.073410	75	0.018868	7
160.073410	414	0.104151	1
160.073410	645	0.162264	1
160.073410	326	0.082013	2
160.073410	393	0.098868	1
160.073410	21	0.005283	28
160.073410	24	0.006038	30
160.073410	167	0.042013	7
160.073410	82	0.020629	7
160.073410	33	0.008302	21
160.073410	32	0.008050	34
160.073410	79	0.019874	3
160.073410	303	0.076226	6
160.073410	175	0.044025	2
160.073410	12	0.003019	56
160.073410	63	0.015849	8
160.073410	203	0.051069	4
160.073410	46	0.011572	8
160.073410	329	0.082767	2
160.073410	866	0.217862	1
160.073410	77	0.019371	8
160.073410	306	0.076981	1
160.073410	324	0.081509	2
160.073410	117	0.029434	2
160.073410	174	0.043774	13
160.073410	60	0.015094	17
160.073410	26	0.006541	25
160.073410	118	0.029686	11
160.073410	517	0.130063	1
160.073410	94	0.023648	1
160.073410	81	0.020377	4
160.073410	48	0.012075	6
160.073410	108	0.027170	8
160.073410	97	0.024403	3
160.073410	112	0.028176	1
160.073410	212	0.053333	2
160.073410	74	0.018616	2
160.073410	22	0.005535	20
160.073410	349	0.087799	6
160.073410	16	0.004025	50
160.073410	17	0.004277	51
160.073410	134	0.033711	1
160.073410	142	0.035723	2
160.073410	44	0.011069	7
160.073410	88	0.022138	6
160.073410	53	0.013333	7
160.073410	95	0.023899	4
160.073410	36	0.009057	7
160.073410	14	0.003522	28
160.073410	52	0.013082	6
160.073410	13	0.003270	47
160.073410	67	0.016855	10
160.073410	28	0.007044	17
160.073410	20	0.005031	35
160.073410	78	0.019623	2
160.073410	40	0.010063	7
160.073410	220	0.055346	2
160.073410	111	0.027925	1
160.073410	31	0.007799	14
160.073410	41	0.010314	11
160.073410	11	0.002767	48
160.073410	104	0.026164	3
160.073410	68	0.017107	3
160.073410	43	0.010818	6
160.073410	62	0.015597	2
160.073410	179	0.045031	3
160.073410	39	0.009811	3
160.073410	54	0.013585	5
160.073410	72	0.018113	5
160.073410	235	0.059119	2
160.073410	42	0.010566	6
160.073410	76	0.019119	1
160.073410	45	0.011321	2
160.073410	38	0.009560	4
160.073410	131	0.032956	3
160.073410	15	0.003774	18
160.073410	70	0.017610	5
160.073410	89	0.022390	1
160.073410	19	0.004780	14
160.073410	101	0.025409	2
160.073410	27	0.006792	1
160.073410	34	0.008553	7
160.073410	125	0.031447	1
160.073410	66	0.016604	3
160.073410	29	0.007296	6
160.073410	30	0.007547	3
160.073410	56	0.014088	3
160.073410	159	0.040000	3
160.073410	86	0.021635	2
160.073410	18	0.004528	15
160.073410	64	0.016101	4
160.073410	51	0.012830	3
160.073410	50	0.012579	2
160.073410	143	0.035975	1
160.073410	23	0.005786	17
160.073410	93	0.023396	1
160.073410	47	0.011824	1
170.074203	1	0.000227	822
170.074203	2	0.000453	409
