Generation	Size	Frequency	Count
280.083893	185	0.008661	1
280.083893	18	0.000843	1
280.083893	38	0.001779	1
288.986176	1	0.000040	0
288.986176	2	0.000080	0
288.986176	3	0.000120	0
288.986176	4	0.000160	0
288.986176	5	0.000200	0
288.986176	6	0.000240	0
288.986176	7	0.000280	0
288.986176	8	0.000320	0
288.986176	9	0.000360	0
288.986176	10	0.000400	0
288.986176	5735	0.229400	1
288.986176	18180	0.727200	1
288.986176	684	0.027360	1
288.986176	213	0.008520	1
288.986176	33	0.001320	1
288.986176	155	0.006200	1
290.084076	1	0.000039	0
290.084076	2	0.000078	0
290.084076	3	0.000118	0
290.084076	4	0.000157	0
290.084076	5	0.000196	0
290.084076	6	0.000235	0
290.084076	7	0.000275	0
290.084076	8	0.000314	0
290.084076	9	0.000353	0
290.084076	10	0.000392	0
290.084076	5653	0.221738	1
290.084076	18724	0.734447	1
290.084076	711	0.027889	1
290.084076	209	0.008198	1
290.084076	26	0.001020	1
290.084076	171	0.006707	1
300.084412	1	0.000034	0
300.084412	2	0.000067	1
300.084412	3	0.000101	0
300.084412	4	0.000134	0
300.084412	5	0.000168	0
300.084412	6	0.000201	0
300.084412	7	0.000235	0
300.084412	8	0.000268	0
300.084412	9	0.000302	0
300.084412	10	0.000335	0
300.084412	5157	0.172972	1
300.084412	23185	0.777655	1
300.084412	641	0.021500	1
300.084412	284	0.009526	1
300.084412	83	0.002784	1
300.084412	462	0.015496	1
300.435883	1	0.000033	1
300.435883	2	0.000067	0
300.435883	3	0.000100	0
300.435883	4	0.000133	0
300.435883	5	0.000167	0
300.435883	6	0.000200	0
300.435883	7	0.000233	0
300.435883	8	0.000267	0
300.435883	9	0.000300	0
300.435883	10	0.000333	0
300.435883	5122	0.170733	1
300.435883	23408	0.780267	1
300.435883	650	0.021667	1
300.435883	270	0.009000	1
300.435883	89	0.002967	1
300.435883	460	0.015333	1
310.084534	1	0.000029	0
310.084534	2	0.000057	0
310.084534	3	0.000086	1
310.084534	4	0.000114	0
310.084534	5	0.000143	0
310.084534	6	0.000172	0
310.084534	7	0.000200	0
310.084534	8	0.000229	0
310.084534	9	0.000258	1
310.084534	10	0.000286	0
310.084534	4025	0.115171	1
310.084534	29150	0.834096	1
310.084534	755	0.021604	1
310.084534	239	0.006839	1
310.084534	154	0.004407	1
310.084534	518	0.014822	1
310.084534	95	0.002718	1
310.185608	1	0.000029	0
310.185608	2	0.000057	0
310.185608	3	0.000086	0
310.185608	4	0.000114	1
310.185608	5	0.000143	0
310.185608	6	0.000171	0
310.185608	7	0.000200	0
310.185608	8	0.000229	0
310.185608	9	0.000257	0
310.185608	10	0.000286	0
310.185608	4011	0.114600	1
310.185608	29199	0.834257	1
310.185608	756	0.021600	1
310.185608	248	0.007086	1
310.185608	159	0.004543	1
310.185608	518	0.014800	1
310.185608	11	0.000314	1
310.185608	94	0.002686	1
320.084656	1	0.000025	1
320.084656	2	0.000050	0
320.084656	3	0.000075	1
320.084656	4	0.000101	0
320.084656	5	0.000126	1
320.084656	6	0.000151	0
320.084656	7	0.000176	0
320.084656	8	0.000201	0
320.084656	9	0.000226	0
320.084656	10	0.000251	0
